Date,Day of the week [-],Temp [C],Humidity [%],Wind [m/s],Clouds [1/8],SUM - Entry [GWh/d],SUM - Exit [GWh/d],SUM - Exit t-1d [GWh/d],Storage t-1d [GWh/d],Storage [GWh/d]
17/06/2019,3.00,18.4491228070175,70.6666666666667,1.86,1.77090909090909,481.116288,426.79833,385.596347,0,0
18/06/2019,4.00,18.9491228070175,67.6111111111111,1.46222222222222,1.36181818181818,480.793369,418.137596,426.79833,0,0
19/06/2019,5.00,21.0736842105263,68.5111111111111,1.60888888888889,1.53454545454545,492.532065,427.93494,418.137596,0,0
20/06/2019,6.00,21.6280701754386,73.2777777777778,1.34222222222222,1.33454545454545,477.214321,402.002003,427.93494,0,0
21/06/2019,7.00,20.4280701754386,77.8,1.40666666666667,1.28545454545455,459.550856,418.177085,402.002003,0,0
22/06/2019,1.00,19.0982456140351,71.0333333333333,1.94222222222222,1.73454545454545,458.24851,396.678677,418.177085,0,0
23/06/2019,1.00,19.2280701754386,60.1111111111111,2.18444444444444,1.95454545454545,513.296081,435.968342,396.678677,0,0
24/06/2019,2.00,20.0070175438596,63.0333333333333,1.90444444444444,1.76545454545455,513.727182,447.348144,435.968342,0,0
25/06/2019,3.00,22.7491228070175,57.6888888888889,1.80666666666667,1.71090909090909,470.135366,428.639086,447.348144,0,0
26/06/2019,4.00,25.8385964912281,59.5222222222222,1.82666666666667,1.80181818181818,335.633041,420.076866,428.639086,0,0
27/06/2019,5.00,22.9017543859649,64.9222222222222,3.90444444444444,3.58363636363636,333.254533,427.687703,420.076866,0,0
28/06/2019,6.00,17.4035087719298,67.1555555555556,2.62444444444444,2.41090909090909,384.179247,435.551327,427.687703,0,0
29/06/2019,7.00,19.3333333333333,55.2,2.36888888888889,2.18727272727273,417.375362,412.828641,435.551327,0,0
30/06/2019,1.00,23.9754385964912,49.7666666666667,2.02888888888889,1.89636363636364,417.179799,390.166024,412.828641,0,0
01/07/2019,2.00,24.6561403508772,54.2555555555556,3.21555555555556,2.95636363636364,515.349121,459.074123,390.166024,0,0
02/07/2019,3.00,20.5614035087719,58.9666666666667,3.34,3.42,515.720496,465.534429,459.074123,0,0
03/07/2019,4.00,16.1157894736842,50.9333333333333,3.08666666666667,3.00727272727273,532.389969,451.591564,465.534429,0,0
04/07/2019,5.00,15.4649122807018,53.4555555555556,2.46666666666667,2.37636363636364,539.824902,447.281815,451.591564,0,0
05/07/2019,6.00,16.0087719298246,62.6888888888889,2.71111111111111,2.71272727272727,537.515925,443.965421,447.281815,0,0
06/07/2019,7.00,18.3877192982456,64.0888888888889,2.07333333333333,1.98363636363636,531.775037,422.81333,443.965421,0,0
07/07/2019,1.00,17.2859649122807,68.4333333333333,3.14444444444444,3.13818181818182,517.145223,419.411283,422.81333,0,0
08/07/2019,2.00,14.2456140350877,64.0222222222222,3.45555555555556,3.34,500.147259,428.86869,419.411283,0,0
09/07/2019,3.00,13.9894736842105,71.1888888888889,3.20444444444444,3.04181818181818,478.044587,436.337209,428.86869,0,0
10/07/2019,4.00,14.3964912280702,74.3888888888889,3.09333333333333,2.82181818181818,442.09574,435.6199,436.337209,0,0
11/07/2019,5.00,14.9210526315789,73.0555555555556,1.82,1.73636363636364,501.054974,438.676996,435.6199,0,0
12/07/2019,6.00,16.0491228070175,63.4333333333333,1.35333333333333,1.30181818181818,511.467033,425.835698,438.676996,0,0
13/07/2019,7.00,16.2578947368421,77.0111111111111,1.27555555555556,1.28,507.535821,406.236765,425.835698,0,0
14/07/2019,1.00,15.9105263157895,73.7444444444444,1.71333333333333,1.68909090909091,506.184725,405.026293,406.236765,0,0
15/07/2019,1.00,15.7736842105263,61.9888888888889,1.63777777777778,1.52545454545455,545.756533,459.781279,405.026293,0,0
16/07/2019,2.00,15.2912280701754,69.8222222222222,2.90888888888889,2.84181818181818,586.484493,485.095607,459.781279,0,0
17/07/2019,3.00,15.9491228070175,70.4222222222222,2.87777777777778,2.74363636363636,600.624201,493.856823,485.095607,0,0
18/07/2019,4.00,16.5649122807018,63.7222222222222,1.24666666666667,1.21636363636364,601.76114,489.951654,493.856823,0,0
19/07/2019,5.00,18.3228070175439,60.5555555555556,1.57333333333333,1.52545454545455,602.975506,485.841638,489.951654,0,0
20/07/2019,6.00,20.6350877192983,67.6333333333333,1.41333333333333,1.41636363636364,597.036582,472.356478,485.841638,0,0
21/07/2019,7.00,20.419298245614,75.3,2.00888888888889,1.97636363636364,572.166597,482.44706,472.356478,0,0
22/07/2019,1.00,19.3526315789474,68.5444444444444,2.14,2.10727272727273,584.27313,496.158277,482.44706,0,0
23/07/2019,2.00,18.2929824561404,81.7888888888889,1.57111111111111,1.49818181818182,584.892506,491.617809,496.158277,0,0
24/07/2019,3.00,19.6771929824561,79.1777777777778,1.15555555555556,1.12181818181818,579.978775,489.008769,491.617809,0,0
25/07/2019,4.00,21.1105263157895,67.1111111111111,1.30444444444444,1.28545454545455,577.409891,480.688458,489.008769,0,0
26/07/2019,5.00,20.5666666666667,69.1,1.91777777777778,1.88545454545455,581.827716,477.460743,480.688458,0,0
27/07/2019,6.00,19.880701754386,74.7666666666667,2.33555555555556,2.32545454545454,556.883438,450.446401,477.460743,0,0
28/07/2019,7.00,22.7614035087719,69.5888888888889,2.63111111111111,2.43636363636364,540.177876,438.809674,450.446401,0,0
29/07/2019,1.00,23.3754385964912,72.4333333333333,1.53777777777778,1.53454545454545,566.144682,458.686002,438.809674,0,0
30/07/2019,2.00,22.019298245614,80.3777777777778,1.97333333333333,1.89818181818182,561.806756,458.934544,458.686002,0,0
31/07/2019,3.00,19.9333333333333,76.9,1.62888888888889,1.53636363636364,556.049957,461.182263,458.934544,0,0
01/08/2019,4.00,18.5421052631579,75.0333333333333,1.42,1.29272727272727,553.711894,446.506617,461.182263,0,0
02/08/2019,5.00,17.5052631578947,75.0444444444444,1.53333333333333,1.45818181818182,554.786346,451.539689,446.506617,0,0
03/08/2019,6.00,16.9701754385965,70.4666666666667,1.56888888888889,1.46,554.221495,440.170068,451.539689,0,0
04/08/2019,7.00,16.8894736842105,69.7222222222222,2.04444444444444,1.84181818181818,551.366408,446.061415,440.170068,0,0
05/08/2019,1.00,18.0578947368421,71.6,1.51333333333333,1.41818181818182,581.988307,480.506071,446.061415,0,0
06/08/2019,1.00,20.2789473684211,67.6444444444445,1.54666666666667,1.40363636363636,563.838511,440.554716,480.506071,0,0
07/08/2019,2.00,20.6649122807018,77.8666666666667,1.54,1.42727272727273,470.648254,373.339238,440.554716,0,0
08/08/2019,3.00,19.6649122807018,76.5555555555556,2.48444444444444,2.37818181818182,490.617465,375.1979,373.339238,0,0
09/08/2019,4.00,19.3,68.6888888888889,1.77333333333333,1.74545454545455,483.666857,417.505288,375.1979,0,0
10/08/2019,5.00,20.2736842105263,73.7,1.98666666666667,1.94181818181818,483.020404,401.065794,417.505288,0,0
11/08/2019,6.00,20.780701754386,69.4111111111111,1.62444444444444,1.58727272727273,482.183506,390.789362,401.065794,0,0
12/08/2019,7.00,21.3684210526316,67.3222222222222,1.34666666666667,1.32363636363636,481.964708,405.329105,390.789362,0,0
13/08/2019,1.00,19.0543859649123,77.4666666666667,1.68,1.72,475.074552,417.583984,405.329105,0,0
14/08/2019,2.00,15.3315789473684,82.0222222222222,1.94,1.81818181818182,476.598542,416.29753,417.583984,0,0
15/08/2019,3.00,14.921052631579,68.2555555555556,1.21111111111111,1.13818181818182,469.123671,394.619505,416.29753,0,0
16/08/2019,4.00,16.1298245614035,71.0666666666667,1.18,1.12,475.558428,403.664282,394.619505,0,0
17/08/2019,5.00,17.2929824561404,72.6666666666667,1.19333333333333,1.11454545454545,473.182079,396.788511,403.664282,0,0
18/08/2019,6.00,20.2333333333333,64.1777777777778,1.82444444444444,1.80181818181818,472.809413,391.81803,396.788511,0,0
19/08/2019,7.00,21.1456140350877,70.5222222222222,1.66,1.58909090909091,430.879543,406.6433,391.81803,0,0
20/08/2019,1.00,19.7859649122807,76.0555555555556,1.34,1.30181818181818,465.69529,386.331915,406.6433,0,0
21/08/2019,2.00,17.5824561403509,88.0222222222222,1.96888888888889,1.85090909090909,492.700069,417.451004,386.331915,0,0
22/08/2019,3.00,16.2070175438597,76.6,1.47777777777778,1.33090909090909,518.087238,422.420774,417.451004,0,0
23/08/2019,4.00,17.4105263157895,72.6111111111111,1.33111111111111,1.25818181818182,528.032301,404.178909,422.420774,0,0
24/08/2019,5.00,18.659649122807,70.1666666666667,1.38888888888889,1.31272727272727,500.648179,366.738781,404.178909,0,0
25/08/2019,6.00,19.6368421052632,70.3555555555556,1.52666666666667,1.47636363636364,511.508869,393.842131,366.738781,0,0
26/08/2019,7.00,21.0789473684211,67.1888888888889,1.58222222222222,1.51272727272727,511.959464,420.15805,393.842131,0,0
27/08/2019,1.00,21.721052631579,69.2444444444445,1.79111111111111,1.69454545454545,511.044012,409.222653,420.15805,0,0
28/08/2019,1.00,21.8491228070175,64.7777777777778,1.59777777777778,1.59818181818182,522.820834,408.365312,409.222653,0,0
29/08/2019,2.00,21.9315789473684,70.4888888888889,1.36888888888889,1.32545454545455,525.865932,410.051158,408.365312,0,0
30/08/2019,3.00,20.7736842105263,78.3111111111111,1.34222222222222,1.25454545454545,479.811953,389.927528,410.051158,0,0
31/08/2019,4.00,20.8280701754386,73.3111111111111,1.45333333333333,1.38727272727273,465.312533,359.618904,389.927528,0,0
01/09/2019,5.00,21.3877192982456,65.3777777777778,1.65111111111111,1.66363636363636,451.523006,354.173268,359.618904,0,0
02/09/2019,6.00,18.019298245614,83.3333333333333,2.14666666666667,2.10181818181818,450.327112,383.602717,354.173268,0,0
03/09/2019,7.00,13.9947368421053,82.6333333333333,1.62888888888889,1.58181818181818,449.576422,378.276354,383.602717,0,0
04/09/2019,1.00,14.9017543859649,74.1333333333333,1.18666666666667,1.13454545454545,516.276281,400.928477,378.276354,0,0
05/09/2019,2.00,15.8017543859649,69.0333333333333,1.57777777777778,1.63454545454545,496.578479,385.193312,400.928477,0,0
06/09/2019,3.00,14.521052631579,68.5555555555556,1.60666666666667,1.57454545454545,490.333797,390.308003,385.193312,0,0
07/09/2019,4.00,14.2508771929825,74.1666666666667,1.54,1.52363636363636,389.356778,322.535456,390.308003,0,0
08/09/2019,5.00,15.3473684210526,91.0777777777778,1.40888888888889,1.22909090909091,388.33248,321.423906,322.535456,0,0
09/09/2019,6.00,15.7175438596491,82.5888888888889,2.28222222222222,2.05272727272727,383.754832,334.840232,321.423906,0,0
10/09/2019,7.00,14.0070175438596,80.3555555555556,2.14222222222222,2.2,413.141316,346.575548,334.840232,0,0
11/09/2019,1.00,14.0035087719298,78.7777777777778,1.10666666666667,1.07272727272727,428.288736,346.496344,346.575548,0,0
12/09/2019,2.00,14.9157894736842,76.9,1.57333333333333,1.57272727272727,447.21403,348.161998,346.496344,0,0
13/09/2019,3.00,15.5754385964912,79.9222222222222,2.14,2.12727272727273,449.430501,349.513185,348.161998,0,0
14/09/2019,4.00,12.2964912280702,74.8,2.13777777777778,2.09090909090909,522.905715,418.05282,349.513185,0,0
15/09/2019,5.00,12.2087719298246,71.5555555555555,2.26444444444445,2.34727272727273,543.37428,442.475128,418.05282,0,0
16/09/2019,6.00,13.8368421052632,69.5333333333333,2.67777777777778,2.67090909090909,539.583498,448.276214,442.475128,0,0
17/09/2019,7.00,11.1964912280702,80.9666666666667,2.92666666666667,2.78727272727273,542.854703,422.344811,448.276214,0,0
18/09/2019,1.00,9.12982456140351,75.2777777777778,3.70888888888889,3.44181818181818,565.826328,467.597367,422.344811,0,0
19/09/2019,1.00,8.11929824561404,83.6888888888889,2.26,2.13636363636364,567.386995,494.951735,467.597367,0,0
20/09/2019,2.00,7.7578947368421,81.3666666666667,1.78888888888889,1.70363636363636,556.772828,456.209094,494.951735,0,0
21/09/2019,3.00,10.2385964912281,83.6222222222222,1.67777777777778,1.66,544.833746,421.760852,456.209094,0,0
22/09/2019,4.00,11.2877192982456,81.7111111111111,1.18888888888889,1.15090909090909,545.681892,416.974473,421.760852,0,0
23/09/2019,5.00,10.4140350877193,83.8888888888889,1.61555555555556,1.63818181818182,549.078104,413.121235,416.974473,0,0
24/09/2019,6.00,10.1263157894737,85.4555555555556,1.36444444444444,1.31818181818182,550.597116,451.888677,413.121235,0,0
25/09/2019,7.00,11.5736842105263,85.2444444444444,1.34444444444444,1.27818181818182,569.961551,469.37227,451.888677,0,0
26/09/2019,1.00,13.0438596491228,89.5333333333333,1.32222222222222,1.18909090909091,563.792034,463.109819,469.37227,0,0
27/09/2019,2.00,13.3473684210526,87.7555555555556,1.41333333333333,1.37818181818182,530.551413,440.165248,463.109819,0,0
28/09/2019,3.00,14.0719298245614,85.0777777777778,1.99111111111111,1.95636363636364,548.190614,436.14156,440.165248,0,0
29/09/2019,4.00,13.6,80.9555555555556,2.63555555555556,2.50727272727273,539.857554,428.660517,436.14156,0,0
30/09/2019,5.00,14.5263157894737,82.7,4.73111111111111,4.38727272727273,504.599981,405.741741,428.660517,0,0
01/10/2019,6.00,12.9421052631579,76.5,2.97111111111111,2.95090909090909,508.116991,408.687638,405.741741,0,0
02/10/2019,7.00,13.0385964912281,84.9222222222222,1.91777777777778,1.85818181818182,532.485181,423.405907,408.687638,0,0
03/10/2019,1.00,8.10175438596491,85.8,1.76222222222222,1.70363636363636,570.772531,463.179203,423.405907,0,0
04/10/2019,2.00,7.65614035087719,86.8555555555556,0.995555555555556,0.921818181818182,561.515797,466.900155,463.179203,0,0
05/10/2019,3.00,7.34912280701755,88.4444444444444,1.83111111111111,1.72545454545455,561.412469,449.666554,466.900155,0,0
06/10/2019,4.00,4.34912280701754,84.2777777777778,1.44444444444444,1.35818181818182,559.893108,475.377992,449.666554,0,0
07/10/2019,5.00,2.65263157894737,83.7111111111111,1.22,1.20181818181818,562.280197,516.667688,475.377992,0,0
08/10/2019,6.00,4.8280701754386,79.2555555555556,2.64666666666667,2.67636363636364,562.198801,517.119706,516.667688,0,0
09/10/2019,7.00,10.2929824561404,87.5,2.17333333333333,2.10545454545455,567.616446,471.560951,517.119706,0,0
10/10/2019,1.00,10.1298245614035,83.9888888888889,2.93555555555556,2.80727272727273,567.840075,476.185305,471.560951,0,0
11/10/2019,1.00,9.86140350877193,80.4222222222222,2.93333333333333,2.91454545454545,560.524696,463.899912,476.185305,0,0
12/10/2019,2.00,13.3315789473684,71.4,2.86222222222222,2.89090909090909,502.273515,410.644194,463.899912,0,0
13/10/2019,3.00,13.7561403508772,79.5111111111111,1.77333333333333,1.72727272727273,486.706871,385.427937,410.644194,0,0
14/10/2019,4.00,14.2052631578947,78.4777777777778,1.61555555555556,1.60545454545455,477.56388,399.839516,385.427937,0,0
15/10/2019,5.00,14.3614035087719,80,2.24444444444444,2.02363636363636,484.296469,390.2819,399.839516,0,0
16/10/2019,6.00,13.3,79.9666666666667,2.7,2.72909090909091,492.365581,400.744246,390.2819,0,0
17/10/2019,7.00,11.1070175438597,81.3444444444445,1.44888888888889,1.48,476.674092,402.303127,400.744246,0,0
18/10/2019,1.00,11.3035087719298,82.0111111111111,1.36666666666667,1.38545454545455,473.59167,398.607861,402.303127,0,0
19/10/2019,2.00,11.1175438596491,85.7555555555556,1.26444444444444,1.20727272727273,461.157046,386.239348,398.607861,0,0
20/10/2019,3.00,12.6736842105263,83.7,1.67111111111111,1.54181818181818,436.640297,374.199045,386.239348,0,0
21/10/2019,4.00,12.8684210526316,84.3333333333333,0.935555555555556,0.909090909090909,473.291391,392.075181,374.199045,0,0
22/10/2019,5.00,11.9912280701754,87.9777777777778,0.928888888888889,0.909090909090909,510.120505,422.134042,392.075181,0,0
23/10/2019,6.00,11.1982456140351,91.5,0.962222222222222,0.932727272727273,528.952041,423.641394,422.134042,0,0
24/10/2019,7.00,12.2947368421053,87.2111111111111,1.74,1.65272727272727,527.276547,438.972972,423.641394,0,0
25/10/2019,1.00,10.978947368421,87.2333333333333,1.51777777777778,1.52,564.455706,451.866348,438.972972,0,0
26/10/2019,2.00,11.1526315789474,83.4222222222222,1.89555555555556,1.97090909090909,550.060117,433.492776,451.866348,0,0
27/10/2019,3.00,11.7561403508772,75.8555555555556,2.7,2.68727272727273,529.21735,427.967045,433.492776,0,0
28/10/2019,4.00,6.62456140350877,88.2777777777778,2.18888888888889,2.25272727272727,585.465898,508.171863,427.967045,0,0
29/10/2019,5.00,4.30175438596491,88.6222222222222,1.39777777777778,1.35272727272727,642.679869,539.098264,508.171863,0,0
30/10/2019,6.00,1.80526315789474,84.9555555555556,1.30222222222222,1.20181818181818,568.859542,559.877304,539.098264,0,0
31/10/2019,7.00,-0.0473684210526316,85.7333333333333,1.12222222222222,1.10545454545455,580.859071,558.007433,559.877304,0,0
01/11/2019,1.00,0.443859649122807,79.0555555555556,1.77555555555556,1.73090909090909,593.234187,502.50687,558.007433,0,0
02/11/2019,1.00,5.7578947368421,78.2777777777778,3.11111111111111,3.00181818181818,541.050777,470.995368,502.50687,0,0
03/11/2019,2.00,9.7280701754386,82.8888888888889,2.74444444444445,2.60181818181818,524.511934,434.239585,470.995368,0,0
04/11/2019,3.00,11.2543859649123,87.5666666666667,2.42222222222222,2.34727272727273,524.293855,464.484541,434.239585,0,0
05/11/2019,4.00,8.46315789473684,87.2777777777778,1.77555555555556,1.82909090909091,524.607336,477.220118,464.484541,0,0
06/11/2019,5.00,7.11228070175439,85.1,2.01333333333333,1.95636363636364,559.177415,478.951795,477.220118,0,0
07/11/2019,6.00,5.58771929824561,90.3222222222222,0.813333333333333,0.798181818181818,615.464904,506.019392,478.951795,0,0
08/11/2019,7.00,4.82456140350877,91.0444444444444,1.67333333333333,1.66727272727273,610.060254,495.789694,506.019392,0,0
09/11/2019,1.00,7.72631578947369,89.5777777777778,1.56,1.55454545454546,610.435805,446.869234,495.789694,0,0
10/11/2019,2.00,5.92631578947369,90.3333333333333,1.49111111111111,1.46181818181818,606.895549,476.180749,446.869234,0,0
11/11/2019,3.00,4.02982456140351,89.2666666666667,1.73333333333333,1.74727272727273,604.536992,493.431664,476.180749,0,0
12/11/2019,4.00,5.77368421052632,87.1333333333333,2.34888888888889,2.09272727272727,608.436243,490.224247,493.431664,0,0
13/11/2019,5.00,8.99298245614035,88.7666666666667,2.52666666666667,2.27090909090909,620.200949,501.524934,490.224247,0,0
14/11/2019,6.00,5.69298245614035,89.5222222222222,1.47111111111111,1.49454545454545,618.235234,523.461028,501.524934,0,0
15/11/2019,7.00,7.15614035087719,92.9666666666667,2.64888888888889,2.48909090909091,617.091503,491.609005,523.461028,0,0
16/11/2019,1.00,9.86315789473684,84.8111111111111,3.18,2.96727272727273,585.201919,439.527617,491.609005,0,0
17/11/2019,2.00,8.65087719298246,88.2555555555555,2.58888888888889,2.3,557.290104,431.994125,439.527617,0,0
18/11/2019,3.00,9.14385964912281,85.9444444444444,2.91555555555556,2.70363636363636,574.319568,476.943375,431.994125,0,0
19/11/2019,4.00,5.94736842105263,83.3,1.81777777777778,1.78909090909091,610.365976,502.030928,476.943375,0,0
20/11/2019,5.00,5.56666666666667,91.0555555555556,2.32444444444444,2.24181818181818,602.957761,498.522365,502.030928,0,0
21/11/2019,6.00,7.52280701754386,89.5111111111111,3.92666666666667,3.82181818181818,638.78216,506.052553,498.522365,0,0
22/11/2019,7.00,4.92631578947369,86.2,3.37777777777778,3.28909090909091,596.092742,532.146933,506.052553,0,0
23/11/2019,1.00,2.41052631578947,84.3333333333333,3.22888888888889,3.11454545454546,593.449186,533.074981,532.146933,0,0
24/11/2019,1.00,2.39824561403509,90.0888888888889,2.60222222222222,2.58363636363636,594.351809,534.991347,533.074981,0,0
25/11/2019,2.00,2.40175438596491,91.2777777777778,1.72666666666667,1.72909090909091,597.083632,578.430135,534.991347,0,0
26/11/2019,3.00,2.50350877192983,95.4666666666667,1.69777777777778,1.72727272727273,680.604431,578.101508,578.430135,0,0
27/11/2019,4.00,4.3140350877193,90.4777777777778,2.43777777777778,2.30363636363636,706.953589,555.945198,578.101508,0,0
28/11/2019,5.00,6.6280701754386,87.3444444444444,1.95777777777778,2.05454545454545,715.327064,574.805955,555.945198,0,0
29/11/2019,6.00,6.1140350877193,81.1,3.32222222222222,3.25818181818182,739.527952,620.309745,574.805955,0,0
30/11/2019,7.00,1.1719298245614,80.2666666666667,3.05777777777778,2.92,733.34823,613.634842,620.309745,0,0
01/12/2019,1.00,-0.824561403508772,87.1666666666667,1.43111111111111,1.46181818181818,692.074343,560.739385,613.634842,0,9.765307
02/12/2019,2.00,0.129824561403509,82.8444444444444,2.24,2.18363636363636,578.928411,594.108788,560.739385,9.765307,10.674312
03/12/2019,3.00,-0.908771929824562,87.6888888888889,1.97555555555556,1.88909090909091,659.148927,610.468093,594.108788,10.674312,10.708659
04/12/2019,4.00,-0.66140350877193,85.8555555555556,2.29333333333333,2.37454545454546,673.623821,605.713952,610.468093,10.708659,10.569955
05/12/2019,5.00,-1.1280701754386,75.0888888888889,2.29111111111111,2.44,645.002786,622.779859,605.713952,10.569955,10.50249
06/12/2019,6.00,-1.46842105263158,79.3111111111111,3.06888888888889,3.17272727272727,580.5534,617.935365,622.779859,10.50249,49.188356
07/12/2019,7.00,1.90526315789474,83.6888888888889,3.48222222222222,3.48,564.827722,550.023786,617.935365,49.188356,51.869602
08/12/2019,1.00,5.04035087719298,82.9777777777778,3.52666666666667,3.51090909090909,585.508596,509.112766,550.023786,51.869602,51.252642
09/12/2019,2.00,4.91228070175439,84.8333333333333,2.41777777777778,2.48727272727273,584.598442,544.076672,509.112766,51.252642,51.207087
10/12/2019,3.00,2.13684210526316,85.6111111111111,2.73777777777778,2.58727272727273,669.726516,599.231694,544.076672,51.207087,61.338452
11/12/2019,4.00,-1.75263157894737,85.7222222222222,1.75555555555556,1.79090909090909,626.311311,618.817061,599.231694,61.338452,77.687689
12/12/2019,5.00,-0.664912280701755,84.0777777777778,1.68222222222222,1.72545454545455,581.174146,612.552487,618.817061,77.687689,86.024795
13/12/2019,6.00,2.12456140350877,88.6333333333333,3.93777777777778,3.62181818181818,502.446232,587.126765,612.552487,86.024795,102.949131
14/12/2019,7.00,3.12105263157895,87.1555555555556,2.82222222222222,2.76727272727273,477.535025,537.116814,587.126765,102.949131,111.745237
15/12/2019,1.00,5.09824561403509,80.7444444444445,3.10444444444444,3.11636363636364,475.421711,513.130777,537.116814,111.745237,115.472841
16/12/2019,1.00,4.78947368421053,86.0222222222222,1.94,1.91454545454545,477.107612,533.464117,513.130777,115.472841,115.311382
17/12/2019,2.00,5.48245614035088,86.1888888888889,1.94444444444444,1.91454545454545,487.974844,520.445014,533.464117,115.311382,115.351489
18/12/2019,3.00,7.26666666666667,80.7666666666667,2.20222222222222,2.26363636363636,485.018074,504.60187,520.445014,115.351489,115.153166
19/12/2019,4.00,3.65438596491228,91.5777777777778,1.41333333333333,1.39272727272727,601.326193,529.621525,504.60187,115.153166,30.37542
20/12/2019,5.00,7.32982456140351,81.1111111111111,3.18666666666667,2.92363636363636,617.864605,500.486088,529.621525,30.37542,9.288232
21/12/2019,6.00,7.70526315789474,83.1555555555556,2.30666666666667,2.20363636363636,618.572321,513.295008,500.486088,9.288232,8.547234
22/12/2019,7.00,5.5578947368421,94.9888888888889,1.47333333333333,1.43272727272727,618.224277,532.568137,513.295008,8.547234,6.819894
23/12/2019,1.00,4.35263157894737,95.1666666666667,2.24888888888889,2.10545454545455,619.88295,534.271054,532.568137,6.819894,7.90284
24/12/2019,2.00,4.28771929824561,91.9888888888889,2.95555555555556,2.79818181818182,618.562307,497.690386,534.271054,7.90284,8.772759
25/12/2019,3.00,3.15263157894737,94.1888888888889,1.02,1,629.129449,517.677348,497.690386,8.772759,8.853397
26/12/2019,4.00,2.77543859649123,92.4666666666667,2.63777777777778,2.47272727272727,630.432227,513.47191,517.677348,8.853397,8.733695
27/12/2019,5.00,1.5280701754386,91.1888888888889,2.52,2.45454545454545,622.299983,538.929964,513.47191,8.733695,79.897551
28/12/2019,6.00,-0.268421052631579,86.4111111111111,3.30666666666667,3.14545454545455,639.900758,564.37862,538.929964,79.897551,79.458961
29/12/2019,7.00,-1.7,84.0777777777778,1.75333333333333,1.75454545454545,639.226004,574.107373,564.37862,79.458961,76.788924
30/12/2019,1.00,-0.233333333333333,71.2333333333333,2.44222222222222,2.51454545454545,637.220465,569.650641,574.107373,76.788924,66.01795
31/12/2019,2.00,3.29298245614035,76.6888888888889,4.26222222222222,4.12727272727273,607.800021,532.580749,569.650641,66.01795,74.396976
01/01/2020,3.00,1.07368421052632,85.8777777777778,3.01111111111111,2.92363636363636,407.265982,521.264615,532.580749,74.396976,210.524831
02/01/2020,4.00,-0.7,77.3111111111111,1.81333333333333,1.82909090909091,437.071895,584.487152,521.264615,210.524831,220.236926
03/01/2020,5.00,-0.442105263157895,80.0111111111111,2.47555555555556,2.56545454545455,424.732934,574.343777,584.487152,220.236926,220.672096
04/01/2020,6.00,2.30701754385965,87.4666666666667,3.84444444444444,3.67090909090909,426.614115,553.195875,574.343777,220.672096,222.010048
05/01/2020,7.00,-0.0368421052631579,82.7555555555556,3.33333333333333,3.17090909090909,354.014458,563.616278,553.195875,222.010048,225.33279
06/01/2020,1.00,-1.64035087719298,89.1,1.62888888888889,1.72545454545455,330.665937,570.403289,563.616278,225.33279,226.475059
07/01/2020,1.00,-1.73508771929825,84.4666666666667,1.38,1.48181818181818,331.505369,599.490047,570.403289,226.475059,226.783309
08/01/2020,2.00,0.971929824561403,87.5111111111111,2.55111111111111,2.62909090909091,384.264096,574.448165,599.490047,226.783309,225.926266
09/01/2020,3.00,3.15964912280702,94.3777777777778,2.01333333333333,2.03272727272727,365.583279,543.622929,574.448165,225.926266,224.763843
10/01/2020,4.00,4.21228070175439,87,2.43333333333333,2.52363636363636,433.98888,534.964962,543.622929,224.763843,226.767962
11/01/2020,5.00,3.93333333333333,89.4111111111111,2.82222222222222,2.72727272727273,448.514795,557.169566,534.964962,226.767962,225.702999
12/01/2020,6.00,1.91228070175439,84.5888888888889,2.47333333333333,2.58,450.897598,569.9296,557.169566,225.702999,224.420164
13/01/2020,7.00,2.35087719298246,86.7111111111111,2.22444444444444,2.19818181818182,453.048501,576.687156,569.9296,224.420164,223.370524
14/01/2020,1.00,1.37894736842105,85.7,2.42222222222222,2.46181818181818,473.278444,599.596111,576.687156,223.370524,224.900207
15/01/2020,2.00,2.65263157894737,74.6888888888889,2.5,2.47818181818182,471.13836,585.153964,599.596111,224.900207,221.930858
16/01/2020,3.00,1.54035087719298,85.2555555555556,1.34888888888889,1.36,471.89303,591.145472,585.153964,221.930858,224.561911
17/01/2020,4.00,0.328070175438596,91.0222222222222,2.16666666666667,2.00363636363636,473.665262,601.377555,591.145472,224.561911,223.602938
18/01/2020,5.00,1.2859649122807,85.7,1.41333333333333,1.49272727272727,457.200064,552.143279,601.377555,223.602938,221.602859
19/01/2020,6.00,1.09298245614035,92.5111111111111,1.05555555555556,1.04727272727273,456.549008,548.137837,552.143279,221.602859,220.682051
20/01/2020,7.00,1.35964912280702,87.1555555555555,1.96666666666667,2.05272727272727,433.598621,599.016041,548.137837,220.682051,222.561574
21/01/2020,1.00,0.708771929824561,73.6666666666667,3.12444444444445,3.20909090909091,463.625609,606.903362,599.016041,222.561574,224.069629
22/01/2020,2.00,0.86140350877193,75.6111111111111,3.60222222222222,3.38909090909091,459.983216,609.597224,606.903362,224.069629,223.115449
23/01/2020,3.00,0.250877192982456,78.5444444444444,2.40888888888889,2.33272727272727,445.915277,610.393526,609.597224,223.115449,222.915528
24/01/2020,4.00,-0.991228070175439,72.2444444444444,2.47111111111111,2.50363636363636,447.135746,608.791333,610.393526,222.915528,222.694651
25/01/2020,5.00,-1.32456140350877,80.3222222222222,1.99111111111111,2.04363636363636,441.084391,587.435338,608.791333,222.694651,221.879056
